f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
10,0,45,0,10,7,0,13,4,2,136,353,0,0,2,1,0,0,0,39,39,1,0,2,1,1,0,1,3,0,3,10,39,2155,0.1642691415313225,3,29,16,18,0,145,10,0.064516129032258,0
86,0,11,0,5,18,0,0,0,1,53,152,0,0,1,14,0,0,0,1,1,0,0,15,0,1,0,0,8,0,0,11,22,1436,0.233983286908078,3,75,1,0,0,2,86,0.9772727272727272,0
41,0,13,0,16,63,0,0,0,0,34,136,0,0,1,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,3,14,965,0.3098445595854922,12,64,0,0,0,77,41,0.3474576271186441,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
58,0,3,0,9,18,0,0,0,0,6,24,0,1,1,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,19,492,0.1646341463414634,21,120,4,0,0,0,58,1.0,1
0,0,4,0,5,0,0,12,1,0,0,12,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0,0,15,547,0.073126142595978,0,33,8,0,0,0,0,0.0,0
18,0,18,0,13,14,0,7,2,0,4,239,0,0,0,1,0,0,0,12,9,0,0,1,0,1,0,1,2,0,2,0,21,1191,0.1670864819479429,4,27,6,0,0,7,18,0.72,0
24,0,2,0,33,19,1,7,1,0,24,228,0,1,0,1,5,0,5,11,11,3,0,0,0,1,0,175,22,0,17,23,13,1119,0.3190348525469169,6,277,5,13,0,2,24,0.9230769230769232,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.3333333333333333,0,0,0,0,0,0,0,0.0,1
178,0,28,27,27,19,0,0,2,0,149,239,0,0,0,9,0,0,0,3,3,0,0,37,0,1,0,21,0,0,0,11,23,1442,0.2142857142857142,8,19,2,0,0,1,178,0.994413407821229,0
2,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,118,0.6440677966101694,3,4,0,0,0,12,2,0.1428571428571428,1
1,0,1,0,1,6,1,15,1,0,0,0,0,0,1,1,0,0,0,18,17,1,0,0,0,0,0,0,0,0,6,0,10,50,0.58,2,0,1,2,0,8,1,0.1111111111111111,1
0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0.5,0,1,1,0,0,2,0,0.0,0
31,1,15,14,18,15,0,0,0,0,21,42,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,18,694,0.1757925072046109,4,103,35,0,0,14,32,0.6956521739130435,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105,0.9428571428571428,2,0,1,0,0,92,0,0.0,1
2,0,3,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,76,0.631578947368421,3,1,0,0,0,8,2,0.2,1
47,0,29,0,30,15,0,0,0,0,24,280,0,0,1,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,31,2323,0.1790787774429617,1,1,45,0,0,0,47,1.0,0
6,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,40,0.5,2,0,0,0,0,0,6,1.0,1
15,0,5,0,11,5,0,0,1,1,9,24,0,0,1,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,11,6,15,350,0.2685714285714285,0,1,1,0,0,10,15,0.6,0
5,0,15,9,11,4,0,0,4,4,64,196,0,0,0,3,0,0,0,6,4,2,0,3,0,1,0,0,4,0,0,10,16,1250,0.1904,2,18,5,0,0,33,5,0.131578947368421,0
58,0,8,5,19,4,0,0,1,0,10,54,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,11,0,1,5,22,504,0.3134920634920635,11,53,6,0,0,5,58,0.9206349206349206,0
0,0,3,0,5,3,1,2,1,0,3,8,0,0,3,3,0,0,0,6,4,2,0,2,0,1,0,0,0,0,15,1,22,141,0.3404255319148936,1,11,3,4,0,8,0,0.0,1
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,1,1,13,2089,0.8204882719004308,12,0,45,0,0,68,0,0.0,1
6,0,5,0,7,10,0,7,1,0,0,8,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,13,92,0.4347826086956521,6,0,0,0,0,24,6,0.2,0
32,0,30,1,19,29,0,0,0,0,6,261,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,10,0,4,10,23,1841,0.1634980988593156,1,37,0,0,0,34,32,0.4848484848484848,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,12,0.25,0,0,1,0,0,1,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,50,663,0.0120663650075414,0,0,0,0,0,0,0,0.0,0
3,0,3,0,7,8,0,0,0,0,3,17,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,15,232,0.4482758620689655,3,3,1,0,0,42,3,0.0666666666666666,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.1818181818181818,0,0,1,0,0,0,0,0.0,1
2,0,8,0,14,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,488,0.221311475409836,1,38,45,0,0,6,2,0.25,1
34,0,25,4,26,5,0,0,1,0,6,90,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,5,21,530,0.1754716981132075,3,5,9,5,0,7,34,0.8292682926829268,0
35,0,16,1,9,13,0,0,2,0,10,1431,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,1,20,7032,0.0472127417519908,2,1708,0,1,0,2,35,0.945945945945946,0
5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0.65,2,0,1,0,0,0,5,1.0,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
4,0,17,66,31,10,0,0,0,0,58,146,0,1,0,8,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12,683,0.2108345534407028,3,13,12,3,0,67,4,0.056338028169014,1
36,0,9,0,17,3,0,54,6,1,14,11,0,0,1,8,0,0,0,54,54,0,0,1,1,0,0,0,0,0,1,4,24,456,0.300438596491228,4,6,0,0,0,6,36,0.8571428571428571,0
71,0,5,1,7,8,0,0,1,0,46,128,0,0,1,36,0,0,0,2,2,0,0,0,0,1,0,4,0,1,0,0,12,513,0.2066276803118908,7,107,7,2,0,1,71,0.9861111111111112,0
24,0,23,16,5,46,0,0,1,1,21,170,0,0,1,4,0,0,0,0,0,0,0,14,0,1,0,0,173,1,5,84,29,1038,0.2350674373795761,2,22,49,0,0,73,24,0.2474226804123711,0
6,0,3,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,32,0.4375,3,4,1,0,0,1,6,0.8571428571428571,1
7,0,18,0,1,6,0,0,1,2,14,221,0,0,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,1603,0.2950717404865876,4,8,1,0,0,15,7,0.3181818181818182,0
7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0.8260869565217391,5,0,1,0,0,16,7,0.3043478260869565,1
5,0,4,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,0.6346153846153846,3,3,8,0,0,21,5,0.1923076923076923,1
0,0,0,0,2,3,0,2,1,0,1,4,0,0,2,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,8,0,13,130,0.3153846153846154,0,7,12,12,0,5,0,0.0,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
8,0,6,2,4,0,1,30,2,1,4,5,0,0,0,0,0,0,0,33,33,6,0,1,0,0,0,0,1,0,63,2,18,113,0.5221238938053098,1,4,0,2,0,2,8,0.8,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.3846153846153846,0,0,1,0,0,2,0,0.0,1
1,0,3,1,21,1,1,5,1,0,1,4,1,0,1,0,0,0,0,8,8,1,0,0,0,1,0,0,5,0,9,2,24,597,0.3785594639865997,0,1,5,0,0,1,1,0.5,0
1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.625,1,0,1,0,0,8,1,0.1111111111111111,1
2,0,3,0,2,6,0,0,0,0,21,15,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,237,0.2362869198312236,8,3,0,2,0,34,2,0.0555555555555555,1
27,0,3,0,35,21,2,8,2,0,56,191,0,0,0,0,5,0,5,15,15,5,0,0,0,1,0,132,22,0,21,23,18,738,0.1815718157181571,7,41,6,17,0,52,27,0.3417721518987341,1
156,0,9,0,32,130,0,1,0,1,8,24,0,0,1,5,0,0,0,3,3,0,0,0,0,0,0,0,8,0,3,9,18,495,0.4969696969696969,29,15,0,151,0,6,156,0.9629629629629628,1
0,0,4,0,5,0,0,12,1,0,0,12,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0,0,15,547,0.073126142595978,0,33,8,0,0,0,0,0.0,0
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,2115,0.8241134751773049,12,0,46,0,0,68,0,0.0,1
68,0,36,19,7,17,0,12,2,0,45,345,0,0,1,14,0,0,0,14,14,0,0,0,0,1,0,0,2,1,3,13,22,1809,0.1188501934770591,6,69,2,2,0,26,68,0.723404255319149,0
2,0,3,0,0,3,2,2,1,0,6,1,0,0,0,0,0,0,0,11,11,5,0,0,0,1,0,0,1,0,20,1,9,81,0.382716049382716,0,4,3,3,0,8,2,0.2,1
21,0,15,0,6,13,0,0,1,0,10,42,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,23,467,0.30406852248394,0,3,11,0,0,51,21,0.2916666666666667,0
2,0,33,0,1,1,0,0,0,0,23,80,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,9,12,283,0.1766784452296819,2,0,0,0,0,31,2,0.0606060606060606,0
0,0,3,9,1,3,1,0,0,0,2,26,0,0,0,0,0,0,0,3,3,2,0,1,0,1,0,0,0,0,5,0,13,112,0.1339285714285714,3,0,0,1,0,9,0,0.0,1
64,0,5,0,7,12,0,0,1,0,33,115,0,0,1,7,0,0,0,1,1,0,0,0,0,1,0,0,4,1,0,0,15,856,0.1764018691588785,4,108,4,0,0,0,64,1.0,0
4,0,3,0,5,5,0,30,15,0,25,41,0,0,1,7,0,0,0,30,30,0,0,0,0,1,0,0,0,0,0,1,18,956,0.2353556485355648,3,13,0,0,0,35,4,0.1025641025641025,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0.5,0,1,0,1,0,1,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
125,0,10,0,16,1,0,78,5,1,301,196,0,0,2,7,0,0,0,101,100,19,0,36,0,1,0,0,0,0,1,11,29,2384,0.236996644295302,2,5,7,2,0,196,125,0.3894080996884735,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,1,11,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,0.625,3,0,0,0,0,9,0,0.0,0
11,4,12,2,10,7,1,0,1,1,19,67,0,0,1,4,0,0,0,4,4,2,0,10,0,1,0,0,0,0,16,0,16,508,0.2421259842519685,4,9,1,1,0,41,15,0.2678571428571428,0
0,0,0,0,5,7,0,0,0,0,14,3,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,14,188,0.2553191489361702,1,24,0,0,0,23,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,74,0.581081081081081,0,0,1,0,0,1,0,0.0,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,9,0,5,16,0.3125,0,0,1,0,0,1,0,0.0,1
18,0,18,0,13,14,0,7,2,0,4,239,0,0,0,1,0,0,0,12,9,0,0,1,0,1,0,1,2,0,2,0,21,1191,0.1670864819479429,4,27,6,0,0,7,18,0.72,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
4,0,17,66,31,10,0,0,0,0,58,146,0,1,0,8,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12,683,0.2108345534407028,3,13,12,3,0,67,4,0.056338028169014,1
0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,20,0.4,0,5,1,1,0,1,0,0.0,1
22,0,14,1,4,12,0,0,0,1,5,36,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,11,170,0.3294117647058823,2,6,0,3,0,1,22,0.9565217391304348,0
176,0,23,0,18,56,0,0,0,1,58,301,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,15,0,2,17,21,1837,0.2318998366902558,26,61,5,0,0,0,176,1.0,0
14,0,10,1,15,14,0,49,1,4,163,271,0,0,1,13,0,0,0,50,50,0,0,18,0,0,0,0,1,0,4,1,21,2332,0.2289879931389365,21,40,0,3,0,192,14,0.0679611650485436,0
2,0,4,0,4,52,0,0,0,1,13,35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,18,530,0.269811320754717,15,3,1,0,0,78,2,0.025,0
5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0.65,2,0,1,0,0,0,5,1.0,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,23,0.5217391304347826,0,1,1,0,0,3,1,0.25,1
28,0,6,17,5,16,0,2,1,0,6,28,0,1,0,1,1,0,1,3,3,0,0,0,0,1,0,1,0,0,0,0,13,218,0.4128440366972477,2,23,1,0,0,14,28,0.6666666666666666,0
38,0,10,1,17,16,0,0,1,0,31,54,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,14,453,0.2869757174392936,2,30,0,0,0,39,38,0.4935064935064935,0
6,0,16,0,27,7,0,37,5,1,110,172,0,0,1,0,0,0,0,46,44,1,0,0,0,1,0,38,1,0,0,1,42,2177,0.2429949471750115,4,29,1,0,0,47,6,0.1132075471698113,0
2,0,11,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,48,0.1458333333333333,0,0,2,0,0,0,2,1.0,0
40,0,46,24,38,18,0,7,3,2,157,640,0,0,0,140,5,0,5,22,22,0,0,2,0,0,0,0,0,1,9,2,22,4591,0.2162927466782836,13,51,10,284,0,188,40,0.175438596491228,0
55,0,6,0,10,4,0,0,1,0,96,171,0,0,1,44,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,12,1010,0.2069306930693069,1,2,2,6,0,54,55,0.5045871559633027,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0.0,1
0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0.5909090909090909,2,0,1,0,0,6,0,0.0,1
1,0,15,0,3,6,0,4,1,0,14,81,0,0,1,2,0,0,0,5,5,0,0,3,0,1,0,0,0,0,0,0,15,405,0.291358024691358,4,6,5,3,0,30,1,0.032258064516129,0
42,0,17,3,7,5,0,0,2,1,3,54,0,0,1,0,0,0,0,2,2,0,0,2,0,1,0,0,0,1,1,4,22,557,0.1974865350089766,12,30,101,11,0,3,42,0.9333333333333332,0
5,0,24,51,21,15,2,40,16,5,56,194,0,0,1,1,0,0,0,81,54,6,0,7,0,1,0,6,29,1,26,9,22,1560,0.2852564102564102,17,27,2,14,3,93,5,0.0510204081632653,0
0,0,1,18,3,3,0,0,1,0,11,68,0,0,1,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,2,11,387,0.0852713178294573,4,3,0,2,0,18,0,0.0,0
49,0,24,0,15,4,0,1,1,1,51,179,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,2,0,1,0,1,19,914,0.237417943107221,2,39,2,0,0,34,49,0.5903614457831325,0
16,0,17,1,10,10,0,0,0,0,23,229,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,3,0,12,7,53,1434,0.0990237099023709,0,6,4,0,0,30,16,0.3478260869565217,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0.0,1
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,38,0.631578947368421,0,0,1,0,0,2,2,0.5,0
7,0,12,2,13,15,0,0,0,0,13,122,0,0,1,26,3,0,3,2,1,0,0,2,0,1,0,0,0,0,0,1,15,524,0.2461832061068702,1,20,1,5,0,33,7,0.175,0
47,0,21,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,0.891566265060241,1,0,2,0,0,1,47,0.9791666666666666,0
79,0,5,0,5,10,0,0,1,0,65,88,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,445,0.3528089887640449,3,0,0,0,0,0,79,1.0,1
0,2,4,3,0,6,0,0,1,0,17,54,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,6,0,0,0,0,12,1880,0.4585106382978723,2,11,0,0,0,29,2,0.064516129032258,1
22,0,21,5,24,14,0,1,1,2,13,25,0,0,0,2,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,11,189,0.3015873015873015,3,15,0,4,0,15,22,0.5945945945945946,0
31,1,15,14,18,15,0,0,0,0,21,42,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,18,694,0.1757925072046109,4,103,35,0,0,14,32,0.6956521739130435,0
75,0,42,0,2,1,0,10,3,0,38,146,0,0,2,19,0,0,0,13,12,0,0,1,0,1,0,0,0,1,0,0,12,539,0.2671614100185528,2,16,0,1,1,0,75,1.0,0
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
8,0,23,0,12,21,0,0,0,0,21,163,0,0,1,12,0,0,0,13,13,0,0,0,0,0,0,0,1,0,1,10,21,703,0.3399715504978663,6,15,8,0,0,54,8,0.1290322580645161,0
13,0,10,0,3,1,0,0,0,0,24,82,0,0,1,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,18,562,0.3523131672597864,1,16,1,0,0,20,13,0.3939393939393939,0
32,0,42,357,240,17,0,3,3,0,35,371,0,0,1,1,0,0,0,6,6,0,0,0,0,1,0,1,2,0,1,9,23,1857,0.1313947226709746,6,56,5,1,0,55,32,0.367816091954023,1
0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,0.6818181818181818,1,1,0,0,0,6,0,0.0,0
1,0,3,1,4,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,74,0.3648648648648648,1,1,1,6,0,6,1,0.1428571428571428,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0.0,1
8,1,9,1,21,65,0,0,0,2,44,47,0,0,5,33,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,10,43,1963,0.1543555781966378,41,60,9,1,0,154,9,0.0552147239263803,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,0
0,0,0,0,1,7,0,0,0,0,35,6,0,0,1,3,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,14,324,0.2006172839506173,3,151,1,15,0,46,0,0.0,1
146,0,16,0,21,19,0,0,2,0,135,58,0,0,1,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,12,887,0.3201803833145434,9,151,0,0,0,29,146,0.8342857142857143,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0
34,0,1,0,90,17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,165,0,205,164,12,274,0.3029197080291971,14,0,2,0,0,0,34,1.0,1
7,0,6,0,3,3,0,4,1,0,2,5,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,13,70,0.3714285714285714,1,7,1,0,0,4,7,0.6363636363636364,0
6,0,2,0,6,5,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,133,0.3383458646616541,0,0,3,0,0,0,6,1.0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0.3684210526315789,0,0,1,0,0,1,0,0.0,1
102,0,18,4,34,53,0,0,0,0,22,277,0,0,1,4,0,0,0,0,0,0,0,4,0,1,0,0,1,0,5,89,35,1480,0.177027027027027,22,99,36,1,0,4,102,0.9622641509433962,0
74,0,3,1,5,6,0,0,0,1,74,97,0,0,1,3,0,0,0,2,2,0,0,1,0,1,0,0,1,0,0,30,16,542,0.2232472324723247,2,24,0,12,0,18,74,0.8043478260869565,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,28,0.2142857142857142,0,1,2,0,0,3,0,0.0,1
3,0,13,0,4,5,0,4,1,0,40,63,0,0,1,2,0,0,0,5,5,0,0,4,0,1,0,0,0,0,0,0,15,455,0.3824175824175824,3,20,4,1,0,54,3,0.0526315789473684,0
74,0,8,3,22,9,0,0,1,0,5,37,0,0,1,8,0,0,0,1,1,0,0,0,0,1,0,0,12,1,3,0,14,589,0.2342954159592529,27,7,22,15,0,3,74,0.961038961038961,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
7,0,23,0,12,21,0,0,0,0,22,163,0,0,1,12,0,0,0,13,13,0,0,0,0,0,0,0,1,0,1,11,21,706,0.3399433427762039,6,16,8,0,0,54,7,0.1147540983606557,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,3,8,2,3,1,0,0,0,1,9,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,4,0,15,56,0.2142857142857142,3,0,0,1,0,8,0,0.0,1
36,0,15,2,31,14,0,1,2,1,67,245,0,0,1,9,0,0,0,3,3,0,0,0,0,0,0,0,6,1,5,3,12,1378,0.104499274310595,13,72,22,0,0,74,36,0.3272727272727272,0
1,0,1,0,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,103,0.0776699029126213,1,0,0,0,0,7,1,0.125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56,56,0.0,0,0,0,0,0,0,0,0.0,0
0,0,5,0,0,16,0,0,2,0,40,43,0,1,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,1517,0.7593935398813447,12,0,21,0,0,68,0,0.0,1
2,0,6,2,4,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,63,0.3174603174603174,4,5,0,0,0,9,2,0.1818181818181818,1
