f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
32,4,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,1,1,1,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,18,6.5,1,2,1.5,18,18,18.0,0,0,0,0,0,0,0,1,11,3,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,76,0.631578947368421,3,0,0,0,0,10,0,0.0,0
32,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,6,2,2,7,4.166666666666667,2,7,4.0,3,6,4.5,0,0,0,1,0,21,0,15,0,6,13,0,0,1,0,10,42,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,23,467,0.30406852248394006,0,3,11,0,0,51,21,0.2916666666666667,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,6,4.25,3,6,4.0,0,0,0,0,1,0,0,1,86,0,16,7,7,3,0,0,1,1,62,135,0,0,1,6,0,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,15,1070,0.27102803738317754,1,1,0,39,0,9,86,0.9052631578947369,0
43,21,0,2,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,1,1,1,0.06976744186046512,0.14285714285714285,0,1,0,0,0,1,0,0,0,0,0,0,6,3,2,12,5.833333333333333,2,10,4.5,0,0,0,0,0,0,0,0,102,0,25,0,16,9,1,0,2,1,85,264,1,0,1,18,0,0,0,3,1,2,0,1,0,1,0,1,0,0,9,0,16,1918,0.1465067778936392,4,2,2,4,0,22,102,0.8225806451612904,0
22,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,6,4.25,3,6,4.0,0,0,0,0,0,0,0,0,17,0,6,7,17,11,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,9,15,190,0.5157894736842106,1,8,2,9,0,12,17,0.5862068965517241,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,8,4.75,3,8,4.666666666666667,0,0,0,0,1,0,0,0,51,0,23,0,2,21,1,3,2,0,35,91,0,0,1,10,0,0,0,9,9,3,0,6,0,1,0,0,4,0,10,2,14,647,0.21947449768160743,1,0,0,0,0,29,51,0.6375,0
22,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,6,4.25,3,6,4.0,0,0,0,0,0,0,0,0,1,0,7,2,6,4,1,5,1,1,9,26,0,0,1,4,0,0,0,8,6,0,0,2,0,1,0,0,0,0,6,0,16,198,0.1717171717171717,3,1,2,0,0,22,1,0.043478260869565216,0
49,17,0,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,6,4,8,3,2,8,4.75,2,6,3.5,6,6,6.0,0,0,0,0,0,1,0,3,1,21,1,1,5,1,0,1,4,1,0,1,0,0,0,0,8,8,1,0,0,0,1,0,0,5,0,10,2,24,597,0.3785594639865997,0,1,5,0,0,1,1,0.5,0
23,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.30434782608695654,0.4375,0,0,0,0,0,1,0,0,0,0,1,1,4,2,2,7,4.5,2,7,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
45,15,0,4,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,2,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,3,8,4.375,3,7,4.333333333333333,0,0,0,0,1,0,0,0,157,0,24,4,3,39,0,0,1,0,15,197,0,0,1,8,0,0,0,1,1,0,0,4,0,1,0,0,2,0,0,5,39,784,0.2729591836734694,98,6,17,0,0,4,157,0.9751552795031055,0
50,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,16,8.8,3,16,9.5,4,16,10.0,2,0,0,1,0,0,0,0,0,4,12,1,0,1,1,5,2,0,0,1,0,0,0,0,3,3,2,0,2,0,1,0,0,0,0,8,3,26,183,0.25136612021857924,2,8,26,0,0,20,0,0.0,1
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,13,6.0,3,13,6.333333333333333,0,0,0,0,0,0,0,0,13,0,7,0,5,20,0,0,0,0,7,68,0,0,0,9,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,22,960,0.19270833333333334,1,79,238,0,0,26,13,0.3333333333333333,0
50,25,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,3,17,5.125,3,17,7.666666666666667,3,4,3.5,0,0,0,1,0,4,0,3,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,1,0,0,0,0,0,15,0,7,29,0.6896551724137931,1,3,1,0,0,2,4,0.6666666666666666,1
21,14,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.47619047619047616,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,10,5.666666666666667,3,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0,1
57,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.05263157894736842,0.0,0,0,0,0,0,1,0,0,0,0,1,1,7,3,3,18,6.857142857142857,3,11,5.666666666666667,4,18,8.666666666666666,0,1,0,1,0,66,2,20,2,8,6,0,0,0,1,47,191,0,0,1,2,0,0,0,0,0,0,0,3,0,1,0,0,2,0,2,9,16,806,0.17245657568238212,3,32,3,0,0,2,68,0.9714285714285714,0
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,6,4.333333333333333,2,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
22,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,8,5.666666666666667,4,8,6.0,0,0,0,0,1,0,0,1,64,0,33,2,7,10,0,2,2,0,244,322,0,0,1,5,0,0,0,7,3,1,0,2,0,1,0,1,1,0,0,2,11,1725,0.2579710144927536,3,2,2,61,0,66,64,0.49230769230769234,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
23,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,10,6.0,3,10,6.5,0,0,0,0,0,0,0,1,2,0,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,37,0.7837837837837838,1,0,0,0,0,11,2,0.15384615384615385,1
43,22,0,2,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.06976744186046512,0.09090909090909091,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,12,4.125,3,12,6.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,8,18,0,0,1,1,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,10,99,0.24242424242424243,1,0,0,0,0,15,0,0.0,1
160,67,0,3,8,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0.1125,0.11940298507462686,0,0,1,1,0,1,1,0,0,0,0,0,17,2,2,22,8.352941176470589,2,16,8.714285714285714,2,22,7.428571428571429,3,0,1,1,0,0,0,0,0,4,0,0,0,1,0,2,13,0,0,1,2,0,0,0,10,10,0,0,1,0,1,0,0,3,0,0,3,12,279,0.12903225806451613,5,12,1,1,0,13,0,0.0,1
24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,6,3.4,2,6,3.25,0,0,0,0,0,0,0,0,2,0,8,0,15,0,0,3,1,0,3,21,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,491,0.21792260692464357,1,39,45,0,0,3,2,0.4,0
26,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0.038461538461538464,0.0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,7,5.0,3,6,4.5,7,7,7.0,0,0,0,0,0,16,0,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0.7142857142857143,0,1,0,0,0,1,16,0.9411764705882353,0
76,21,0,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.013157894736842105,0.0,0,0,0,0,0,1,0,0,0,0,1,1,12,3,1,13,5.166666666666667,3,13,6.333333333333333,1,13,4.75,1,0,0,1,0,1,0,4,2,9,17,0,0,0,0,6,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,206,0.3592233009708738,8,2,0,0,0,31,1,0.03125,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.3684210526315789,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
69,17,0,2,5,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,1,1,1,1,1,0.057971014492753624,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12,3,2,9,4.5,3,9,5.0,2,9,4.25,0,0,0,0,0,69,1,30,2,38,31,1,3,2,1,9,112,0,0,3,10,3,0,3,8,5,1,0,0,0,0,0,1,11,1,15,5,54,754,0.2440318302387268,8,28,11,1,0,3,70,0.958904109589041,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,15,25,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1416,0.769774011299435,7,0,32,0,0,30,0,0.0,1
47,15,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,14,5.428571428571429,3,7,4.333333333333333,0,0,0,0,0,0,0,0,50,0,83,2,10,9,0,0,0,2,33,213,0,0,1,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,24,1590,0.11823899371069183,5,49,7,0,0,3,50,0.9433962264150944,0
32,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,6,2,2,7,4.166666666666667,2,7,4.666666666666667,2,4,3.0,0,0,0,0,0,23,0,5,0,1,11,1,10,5,2,5,26,0,0,1,4,0,0,0,36,36,7,0,0,0,0,0,0,2,1,3,2,27,925,0.12108108108108108,4,13,0,16,0,0,23,1.0,1
65,23,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,1,0.07692307692307693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,20,6.111111111111111,2,20,11.0,2,7,4.666666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,15,249,0,0,0,9,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,2,22,1293,0.2482598607888631,2,25,2,0,0,20,0,0.0,1
16,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.375,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,6,4.0,2,6,4.0,0,0,0,0,0,0,0,0,1,0,5,0,2,5,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,0.38461538461538464,3,0,1,1,0,10,1,0.09090909090909091,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.2222222222222222,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,13,0.3076923076923077,0,1,1,1,0,1,0,0.0,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,11,5.5,3,11,5.666666666666667,0,0,0,0,0,0,0,0,3,0,3,0,4,11,0,12,3,0,24,100,0,0,1,9,0,0,0,18,18,0,0,2,1,0,0,2,0,1,0,0,13,431,0.1554524361948956,3,44,0,28,0,36,3,0.07692307692307693,1
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,9,5.333333333333333,2,9,5.5,0,0,0,0,0,0,0,0,2,0,9,0,3,1,0,0,0,0,34,17,0,0,1,9,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,12,283,0.14487632508833923,1,14,1,0,0,34,2,0.05555555555555555,0
22,15,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,1,9,4.25,1,9,4.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0.5909090909090909,2,0,1,0,0,6,0,0.0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,3,3,9,5.0,3,9,5.0,0,0,0,0,0,0,0,0,233,0,34,2,18,0,0,0,0,0,196,380,0,0,1,6,1,0,1,4,2,0,0,3,0,1,0,0,9,0,4,8,25,3036,0.3817523056653491,2,241,2,0,0,4,233,0.9831223628691983,0
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,5,4.0,3,4,3.5,0,0,0,0,0,0,0,0,21,0,17,2,18,9,0,9,4,1,19,185,0,0,1,17,0,0,0,29,29,1,0,2,0,1,0,0,7,0,1,16,27,1388,0.15345821325648415,4,45,1,1,0,16,21,0.5675675675675675,0
48,22,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.125,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,2,8,4.625,2,6,3.6,6,8,7.0,0,0,0,0,0,157,0,31,4,23,18,0,0,1,1,124,442,0,0,1,1,0,0,0,2,2,0,0,2,0,1,0,2,0,0,0,2,15,1944,0.11522633744855967,2,19,0,1,0,6,157,0.9631901840490797,0
110,51,0,2,2,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.17272727272727273,0.0,0,0,0,0,0,1,1,0,0,0,1,0,10,2,1,24,9.7,2,23,9.4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,9,40,0.225,0,0,1,0,0,4,0,0.0,1
46,28,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,1,1,8,3,2,7,4.625,2,7,4.8,3,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,36,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,3,24,9.75,3,24,11.333333333333334,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,13,0,0,1,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,1,0,17,77,0.2727272727272727,3,2,0,0,0,1,3,0.75,1
46,28,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,2,1,7,2,2,13,5.428571428571429,2,13,6.25,3,6,4.5,1,1,0,1,0,3,0,2,0,2,10,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,3,12,62,0.5161290322580645,2,4,1,1,0,11,3,0.21428571428571427,0
37,29,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,5,2,2,13,6.2,2,13,6.5,0,0,0,1,0,1,0,0,10,0,6,0,3,4,0,0,1,0,1,13,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,1,1,0,2,21,193,0.23316062176165803,0,0,4,1,0,1,10,0.9090909090909091,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,2,11,6.25,2,11,7.0,0,0,0,0,0,1,0,0,7,4,3,0,8,3,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,203,0.4039408866995074,3,5,2,1,0,1,11,0.9166666666666666,1
208,17,0,2,8,0,1,2,0,3,3,0,5,6,0,1,0,0,0,0,1,0,1,1,1,0.0625,0.0,0,0,0,0,0,1,0,0,0,0,1,0,29,3,2,21,6.068965517241379,2,10,5.0,2,11,5.0,0,0,0,0,0,3,0,13,0,4,5,0,4,1,0,40,63,0,0,1,2,0,0,0,5,5,0,0,4,0,1,0,0,0,0,0,0,15,455,0.3824175824175824,3,20,4,1,0,54,3,0.05263157894736842,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.3888888888888889,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0.75,1,0,0,0,0,9,2,0.18181818181818182,1
24,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,8,4.75,3,8,4.666666666666667,0,0,0,0,0,0,0,0,5,0,7,1,7,8,0,9,1,0,6,74,0,0,1,7,0,0,0,30,30,0,0,0,0,1,0,1,1,1,1,0,20,529,0.24574669187145556,9,13,0,3,0,33,5,0.13157894736842105,0
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.038461538461538464,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,11,7.0,5,11,8.0,0,0,0,0,0,0,0,0,0,0,21,0,1,3,0,0,0,0,38,61,0,0,1,8,0,0,0,1,1,0,0,3,1,1,0,7,0,0,1,2,18,374,0.23796791443850268,6,23,0,3,0,47,0,0.0,1
30,15,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.03333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,11,4.6,3,11,7.0,0,0,0,0,0,0,0,0,5,0,24,51,21,15,2,40,16,5,56,194,0,0,1,1,0,0,0,81,54,6,0,7,0,1,0,6,29,1,26,9,22,1560,0.28525641025641024,17,27,2,14,3,93,5,0.05102040816326531,0
38,20,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,12,5.166666666666667,3,12,6.0,0,0,0,0,0,0,0,0,36,0,27,0,5,7,0,0,0,0,1,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,12,299,0.34448160535117056,0,1,1,0,0,19,36,0.6545454545454545,0
55,10,0,2,0,0,1,0,0,1,5,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.4909090909090909,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,32,7.833333333333333,2,3,2.6666666666666665,0,0,0,0,0,0,0,0,1,0,16,13,10,8,0,4,2,0,11,72,0,0,4,13,0,0,0,6,6,0,0,2,0,1,0,1,0,0,0,10,30,700,0.23,7,52,6,0,0,30,1,0.03225806451612903,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,1,0,0,0,6,0,3,0,8,2,0,1,1,0,2,5,0,0,2,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,18,4,8,65,0.23076923076923078,3,0,2,0,0,2,6,0.75,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.2222222222222222,0.4,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.333333333333333,2,7,4.5,0,0,0,0,0,0,0,0,27,0,3,0,35,21,2,8,2,0,56,191,0,0,0,0,5,0,5,15,15,5,0,0,0,1,0,132,22,0,21,23,18,738,0.18157181571815717,7,41,6,17,0,52,27,0.34177215189873417,1
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4.0,3,4,3.5,0,0,0,0,0,0,0,0,6,0,14,0,6,11,0,4,2,0,1,141,0,0,1,18,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,1,12,609,0.15270935960591134,5,8,0,1,0,19,6,0.24,0
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,4,3.25,3,3,3.0,0,0,0,0,0,0,0,0,23,0,31,4,12,6,0,0,2,2,55,435,0,0,1,47,0,0,0,2,0,0,0,0,0,1,0,0,28,0,3,32,16,2079,0.18566618566618567,2,15,1,0,0,58,23,0.2839506172839506,0
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,10,5.0,3,10,5.333333333333333,0,0,0,0,0,0,0,0,2,0,33,0,1,1,0,0,0,0,23,80,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,9,12,283,0.17667844522968199,2,0,0,0,0,31,2,0.06060606060606061,0
207,24,0,2,4,0,1,0,0,0,6,1,0,3,0,1,0,0,0,0,0,0,1,1,1,0.14009661835748793,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,3,60,21.666666666666668,3,15,7.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,40,0.575,2,1,0,2,0,8,0,0.0,1
