f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
127,0,19,5,34,29,0,39,2,3,67,104,0,0,2,18,0,0,0,56,56,0,0,11,0,1,0,0,12,0,3,13,24,1602,0.4044943820224719,15,28,11,2,0,6,127,0.9548872180451128,False
3,0,2,0,2,10,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,3,12,62,0.5161290322580645,2,4,1,1,0,11,3,0.21428571428571427,False
3,0,2,0,2,10,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,3,12,62,0.5161290322580645,2,4,1,1,0,11,3,0.21428571428571427,False
3,0,2,0,2,10,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,0,0,3,12,62,0.5161290322580645,2,4,1,1,0,11,3,0.21428571428571427,False
0,0,1,11,3,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,76,0.631578947368421,3,0,0,0,0,10,0,0.0,False
0,0,1,11,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,67,0.6417910447761194,3,0,0,0,0,9,0,0.0,False
2,0,7,10,1,2,0,0,0,0,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,298,0.21476510067114093,2,0,0,9,0,18,2,0.1,False
0,0,0,0,4,2,0,2,1,0,18,33,0,0,0,0,0,0,0,29,29,3,0,2,0,1,0,0,0,0,0,0,28,374,0.23529411764705882,4,10,1,5,0,24,0,0.0,False
0,0,1,5,5,4,0,0,1,0,5,35,0,0,0,0,0,0,0,25,25,0,0,1,0,1,0,0,21,0,0,16,19,461,0.1279826464208243,4,14,0,2,0,13,0,0.0,False
0,0,1,0,4,2,0,21,1,0,4,30,0,0,1,0,0,0,0,24,24,0,0,0,0,1,0,0,0,0,0,3,18,401,0.20947630922693267,1,42,0,18,0,18,0,0.0,False
0,0,1,0,4,2,0,21,1,0,4,30,0,0,1,0,0,0,0,24,24,0,0,0,0,1,0,0,0,0,0,3,18,401,0.20947630922693267,1,42,0,18,0,18,0,0.0,False
71,0,5,1,7,8,0,0,1,0,46,128,0,0,1,36,0,0,0,2,2,0,0,0,0,1,0,4,0,1,0,0,12,513,0.20662768031189083,7,107,7,2,0,1,71,0.9861111111111112,False
74,0,5,1,7,8,0,0,1,0,50,136,0,0,0,40,0,0,0,2,2,0,0,0,0,1,0,4,0,1,0,0,11,543,0.19889502762430938,7,116,7,2,0,1,74,0.9866666666666667,False
72,0,5,1,7,8,0,0,1,0,50,140,0,0,2,40,0,0,0,2,2,0,0,0,0,1,0,4,0,1,0,0,11,553,0.19891500904159132,7,115,7,2,0,1,72,0.9863013698630136,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
6,0,11,0,15,6,0,0,4,1,8,88,0,0,0,6,0,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,13,370,0.1837837837837838,0,1,1,0,0,11,6,0.35294117647058826,False
89,1,14,1,13,45,0,0,0,1,53,89,0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,3,0,0,0,1,21,675,0.28888888888888886,19,103,11,0,0,20,90,0.8181818181818182,False
118,1,15,13,17,46,0,0,0,1,101,100,0,0,0,8,0,0,0,0,0,0,0,14,1,1,0,3,2,0,0,27,28,1168,0.24743150684931506,21,172,13,0,0,32,119,0.7880794701986755,False
92,1,13,1,12,44,0,0,0,1,41,113,0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,3,0,0,0,1,21,765,0.25359477124183005,19,86,11,0,0,20,93,0.8230088495575221,False
18,0,20,0,11,9,0,0,0,1,2,57,0,0,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,553,0.11934900542495479,1,3,3,0,0,4,18,0.8181818181818182,False
60,0,13,0,1,2,3,4,4,0,111,113,0,0,1,0,0,0,0,25,25,4,0,51,0,0,0,0,0,0,6,0,74,2109,0.3404457088667615,1,163,1,1,0,54,60,0.5263157894736842,False
60,0,13,0,1,2,3,4,4,0,111,113,0,0,1,0,0,0,0,25,25,4,0,51,0,0,0,0,0,0,6,0,74,2153,0.35438922433813286,1,163,1,1,0,54,60,0.5263157894736842,False
11,0,21,0,2,3,0,0,0,0,42,48,0,1,1,5,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,10,246,0.3008130081300813,0,1,1,0,0,34,11,0.24444444444444444,False
154,0,32,1,28,2,3,5,0,1,131,503,0,0,1,19,0,0,0,35,35,8,0,4,0,1,0,31,1,0,16,3,26,2474,0.15157639450282942,1,13,8,13,0,5,154,0.9685534591194969,False
49,0,30,0,34,2,3,17,0,1,24,104,0,0,1,5,0,0,0,36,36,2,0,1,0,1,0,26,0,0,10,2,15,843,0.2431791221826809,0,17,6,8,0,2,49,0.9607843137254902,False
55,0,30,0,33,2,3,17,0,1,30,112,0,0,1,6,0,0,0,36,36,2,0,7,0,1,0,26,0,0,10,2,17,932,0.23390557939914164,0,30,8,7,0,2,55,0.9649122807017544,False
0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0.5,0,1,1,0,0,2,0,0.0,False
0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0.5,0,1,1,0,0,2,0,0.0,False
0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0.5,0,1,1,0,0,2,0,0.0,False
6,0,16,0,2,3,0,0,0,2,3,91,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,18,361,0.09695290858725762,4,3,0,1,0,9,6,0.4,False
6,0,16,0,2,3,0,0,0,2,3,91,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,18,361,0.09695290858725762,4,3,0,1,0,9,6,0.4,False
34,0,24,1,26,11,0,0,0,0,28,281,0,0,1,2,0,1,1,0,0,0,0,3,0,1,0,0,7,0,1,0,20,1065,0.12769953051643193,8,5,5,1,0,18,34,0.6538461538461539,False
58,0,8,5,19,4,0,0,1,0,10,54,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,11,0,1,5,22,504,0.3134920634920635,11,53,6,0,0,5,58,0.9206349206349206,False
58,0,8,4,24,4,0,0,1,0,18,60,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,12,0,1,5,23,577,0.23570190641247835,11,87,6,0,0,4,58,0.9354838709677419,False
58,0,8,4,24,4,0,0,1,0,18,60,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,12,0,1,5,23,577,0.23570190641247835,11,87,6,0,0,4,58,0.9354838709677419,False
7,0,6,0,3,3,0,4,1,0,2,5,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,13,70,0.37142857142857144,1,7,1,0,0,4,7,0.6363636363636364,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
45,5,9,5,12,9,3,20,2,0,28,44,0,0,1,2,0,0,0,29,29,4,0,6,1,1,0,0,0,1,8,2,16,791,0.33754740834386854,7,97,8,0,0,6,50,0.8928571428571429,False
45,5,9,5,12,9,3,20,2,0,28,44,0,0,1,2,0,0,0,29,29,4,0,6,1,1,0,0,0,1,8,2,16,791,0.33754740834386854,7,97,8,0,0,6,50,0.8928571428571429,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
138,0,41,2,26,16,0,0,1,0,41,206,0,0,1,8,0,0,0,1,1,0,0,2,0,0,0,14,4,0,0,8,24,1261,0.1887390959555908,70,102,13,1,0,9,138,0.9387755102040817,False
9,0,13,20,8,9,0,1,0,0,42,87,0,0,1,5,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,1,21,593,0.24957841483979765,3,6,2,0,0,51,9,0.15,False
4,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0.7741935483870968,2,1,1,0,0,5,4,0.4444444444444444,False
8,0,1,0,4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0.3888888888888889,0,5,1,0,0,0,8,1.0,False
4,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0.7741935483870968,2,1,1,0,0,5,4,0.4444444444444444,False
6,0,17,0,27,7,0,37,5,1,114,176,0,0,1,0,0,0,0,46,44,1,0,0,0,1,0,38,1,0,0,1,42,2197,0.24260355029585798,4,29,1,0,0,47,6,0.11320754716981132,False
6,0,16,0,27,7,0,37,5,1,110,172,0,0,1,0,0,0,0,46,44,1,0,0,0,1,0,38,1,0,0,1,42,2177,0.2429949471750115,4,29,1,0,0,47,6,0.11320754716981132,False
6,0,16,0,27,7,0,37,5,1,110,172,0,0,1,0,0,0,0,46,44,1,0,0,0,1,0,38,1,0,0,1,42,2177,0.2429949471750115,4,29,1,0,0,47,6,0.11320754716981132,False
3,0,35,0,6,3,0,0,0,0,1,118,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,19,591,0.30287648054145516,2,1,0,0,0,8,3,0.2727272727272727,False
3,0,35,0,6,3,0,0,0,0,1,118,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,19,591,0.30287648054145516,2,1,0,0,0,8,3,0.2727272727272727,False
3,0,35,0,6,3,0,0,0,0,1,118,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,19,591,0.30287648054145516,2,1,0,0,0,8,3,0.2727272727272727,False
9,0,32,13,6,8,0,0,0,0,5,151,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,548,0.1332116788321168,4,10,6,0,0,13,9,0.4090909090909091,False
0,0,30,0,0,0,0,0,0,0,2,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,337,0.29080118694362017,0,0,0,0,0,2,0,0.0,False
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.2,0,0,0,0,0,0,0,0.0,False
67,0,11,4,12,10,0,0,1,0,50,154,0,0,0,8,0,0,0,2,2,0,0,1,0,1,0,0,12,1,0,0,18,848,0.23938679245283018,5,11,3,1,0,4,67,0.9436619718309859,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,74,0.581081081081081,0,0,1,0,0,1,0,0.0,False
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0.6666666666666666,1,0,0,0,0,5,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
1,0,13,0,13,1,0,4,1,0,12,26,1,0,1,0,0,0,0,8,8,0,0,2,0,1,0,0,0,0,1,1,20,478,0.19246861924686193,1,35,41,1,0,4,1,0.2,False
2,0,8,0,13,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,478,0.20920502092050208,1,38,45,0,0,6,2,0.25,False
75,0,25,67,27,49,0,0,0,3,3,107,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,16,668,0.281437125748503,2,40,0,0,0,59,75,0.5597014925373134,False
126,0,26,61,27,46,0,0,0,3,115,89,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,9,21,1225,0.18040816326530612,5,73,0,0,0,53,126,0.7039106145251397,False
58,0,27,63,29,51,0,0,0,3,46,88,0,0,2,6,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,7,21,697,0.22381635581061693,3,21,1,0,0,55,58,0.5132743362831859,False
2,0,2,1,2,2,0,0,0,0,23,97,0,0,1,23,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,12,477,0.21593291404612158,0,0,1,0,0,33,2,0.05714285714285714,False
2,0,2,1,2,2,0,0,0,0,40,118,0,0,1,40,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,12,649,0.2110939907550077,0,0,1,0,0,51,2,0.03773584905660377,False
2,0,2,1,3,2,0,0,0,0,40,118,0,0,1,40,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,12,676,0.20266272189349113,0,0,1,0,0,51,2,0.03773584905660377,False
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.1,0,0,1,0,0,0,0,0.0,False
0,1,4,0,0,2,0,0,1,1,6,20,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,14,93,0.15053763440860216,1,4,1,0,0,9,1,0.1,False
0,13,2,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,36,0.4722222222222222,0,9,1,0,0,0,13,1.0,False
54,0,115,182,11,15,0,2,1,0,181,485,0,1,0,10,0,0,0,3,3,0,0,0,1,1,0,1,0,1,0,10,15,1520,0.18881578947368421,3,39,5,0,0,145,54,0.271356783919598,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
0,0,1,0,1,0,0,0,0,0,23,4,0,1,2,6,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,11,92,0.30434782608695654,1,0,0,0,0,25,0,0.0,False
2,0,16,0,12,25,0,0,0,1,7,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,0,25,331,0.229607250755287,17,15,2,2,0,49,2,0.0392156862745098,False
0,0,1,0,1,0,0,0,0,0,23,4,0,1,2,6,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,11,92,0.30434782608695654,1,0,0,0,0,25,0,0.0,False
1,0,8,99,5,10,0,0,0,1,45,35,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,14,529,0.23062381852551986,5,35,3,0,0,75,1,0.013157894736842105,False
1,0,8,74,5,10,0,0,0,1,20,36,0,0,0,8,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,14,531,0.2222222222222222,5,35,3,0,0,50,1,0.0196078431372549,False
1,0,8,62,5,10,0,0,0,1,10,34,0,0,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,14,457,0.22975929978118162,4,26,3,0,0,39,1,0.025,False
2,0,9,0,0,3,0,0,0,0,2,14,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,70,0.15714285714285714,2,5,0,1,0,5,2,0.2857142857142857,False
2,0,9,0,0,3,0,0,0,0,2,14,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,70,0.15714285714285714,2,5,0,1,0,5,2,0.2857142857142857,False
61,0,31,35,12,6,0,0,1,2,50,335,0,0,1,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,6,15,1629,0.2007366482504604,2,15,1,0,0,15,61,0.8026315789473685,False
15,0,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,49,0.8367346938775511,1,1,0,0,0,2,15,0.8823529411764706,False
23,0,31,4,12,6,0,0,2,2,55,435,0,0,1,47,0,0,0,2,0,0,0,0,0,1,0,0,28,0,3,32,16,2079,0.18566618566618567,2,15,1,0,0,58,23,0.2839506172839506,False
24,0,34,0,57,6,0,0,0,0,44,256,0,0,0,0,12,0,12,0,0,0,0,1,0,1,0,0,12,0,13,17,20,1951,0.2721681189133778,8,128,29,0,0,84,24,0.2222222222222222,False
24,0,34,0,57,6,0,0,0,0,44,256,0,0,0,0,12,0,12,0,0,0,0,1,0,1,0,0,12,0,13,17,20,1951,0.2721681189133778,8,128,29,0,0,84,24,0.2222222222222222,False
13,0,6,1,5,5,0,0,0,0,6,37,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,184,0.31521739130434784,4,0,0,0,0,4,13,0.7647058823529411,False
13,0,6,1,5,5,0,0,0,0,6,53,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,248,0.3629032258064516,4,0,0,0,0,4,13,0.7647058823529411,False
11,0,6,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0.5957446808510638,1,0,1,0,0,0,11,1.0,False
2,0,11,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,48,0.14583333333333334,0,0,2,0,0,0,2,1.0,False
5,0,21,0,3,1,0,0,0,0,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,111,0.2882882882882883,0,5,2,0,0,0,5,1.0,False
0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0.7,1,1,0,0,0,15,0,0.0,False
0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0.7,1,1,0,0,0,15,0,0.0,False
0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0.7,1,1,0,0,0,15,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
22,0,5,0,27,1,0,0,1,0,301,827,0,0,1,1,0,0,0,6,6,0,0,1,0,1,0,0,30,1,38,24,27,2605,0.21343570057581573,5,36,5,1,0,4,22,0.8461538461538461,False
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0.5714285714285714,0,0,0,0,0,0,0,0.0,False
7,0,3,0,4,3,0,5,1,0,6,6,0,0,1,0,0,0,0,5,5,0,0,2,0,1,0,0,0,0,0,2,16,82,0.2073170731707317,1,0,2,0,0,4,7,0.6363636363636364,False
7,0,3,0,4,3,0,5,1,0,6,6,0,0,1,0,0,0,0,5,5,0,0,2,0,1,0,0,0,0,0,2,16,82,0.2073170731707317,1,0,2,0,0,4,7,0.6363636363636364,False
7,0,3,0,4,3,0,5,1,0,6,6,0,0,1,0,0,0,0,5,5,0,0,2,0,1,0,0,0,0,0,2,16,82,0.2073170731707317,1,0,2,0,0,4,7,0.6363636363636364,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,False
7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,False
7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,False
23,0,26,0,4,6,0,2,1,1,24,64,0,0,10,8,0,0,0,9,8,0,0,1,0,1,0,0,0,0,0,0,22,516,0.16279069767441862,2,5,2,1,0,13,23,0.6388888888888888,False
23,0,26,0,4,6,0,2,1,1,24,64,0,0,10,8,0,0,0,9,8,0,0,1,0,1,0,0,0,0,0,0,22,516,0.16279069767441862,2,5,2,1,0,13,23,0.6388888888888888,False
23,0,26,0,4,6,0,2,1,1,24,64,0,0,10,8,0,0,0,9,8,0,0,1,0,1,0,0,0,0,0,0,22,516,0.16279069767441862,2,5,2,1,0,13,23,0.6388888888888888,False
174,0,20,0,40,19,0,0,0,1,140,244,0,0,2,16,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,121,24,1652,0.18523002421307505,6,1,1,0,0,14,174,0.925531914893617,False
34,0,7,0,8,11,0,0,0,1,7,66,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,15,15,426,0.2535211267605634,7,42,13,0,0,14,34,0.7083333333333334,False
174,0,20,0,40,19,0,0,0,1,140,244,0,0,2,16,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,121,24,1652,0.18523002421307505,6,1,1,0,0,14,174,0.925531914893617,False
15,0,16,0,5,4,0,0,0,1,100,481,0,0,1,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,23,24,2685,0.08230912476722532,2,9,36,1,0,106,15,0.12396694214876033,False
15,0,17,0,5,4,0,0,0,1,104,495,0,0,1,9,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,34,24,2844,0.10161744022503516,2,9,36,1,0,110,15,0.12,False
15,0,17,0,5,4,0,0,0,1,104,493,0,0,1,9,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,11,24,2838,0.1018322762508809,2,9,36,1,0,110,15,0.12,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
35,0,16,1,9,13,0,0,2,0,10,1431,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,1,20,7032,0.047212741751990896,2,1708,0,1,0,2,35,0.9459459459459459,False
35,0,16,1,9,13,0,0,2,0,10,1431,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,1,20,7032,0.047212741751990896,2,1708,0,1,0,2,35,0.9459459459459459,False
0,0,6,0,0,1,0,0,0,0,23,83,0,0,1,4,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,16,367,0.11989100817438691,2,0,0,0,0,29,0,0.0,False
0,0,2,0,0,1,0,1,1,0,11,51,0,0,1,1,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,12,269,0.12267657992565056,3,0,0,0,0,18,0,0.0,False
0,0,2,0,0,1,0,0,0,0,11,45,0,0,1,0,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,12,200,0.165,3,0,0,0,0,18,0,0.0,False
21,0,17,2,18,9,0,9,4,1,19,185,0,0,1,17,0,0,0,29,29,1,0,2,0,1,0,0,7,0,1,16,27,1388,0.15345821325648415,4,45,1,1,0,16,21,0.5675675675675675,False
17,0,17,2,18,9,0,4,4,1,15,161,0,0,0,8,0,0,0,9,9,1,0,1,0,1,0,0,5,0,1,1,27,867,0.14648212226066898,3,29,1,1,0,16,17,0.5151515151515151,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
31,0,18,9,8,9,0,0,0,0,34,82,0,0,0,11,0,0,0,4,4,0,0,2,1,1,0,0,0,0,0,18,16,554,0.19133574007220217,3,4,5,0,0,27,31,0.5344827586206896,False
31,0,18,9,8,9,0,0,0,0,34,82,0,0,0,11,0,0,0,4,4,0,0,2,1,1,0,0,0,0,0,18,16,554,0.19133574007220217,3,4,5,0,0,27,31,0.5344827586206896,False
29,0,12,9,8,9,0,0,0,0,31,124,0,0,1,3,0,0,0,4,4,0,0,3,0,1,0,0,7,0,0,5,14,685,0.19562043795620437,3,5,5,0,0,26,29,0.5272727272727272,False
26,0,22,9,23,8,0,0,0,1,60,171,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,29,21,1259,0.21127879269261318,0,26,23,2,0,82,26,0.24074074074074073,False
26,0,22,9,23,8,0,0,0,1,60,171,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,29,21,1259,0.21127879269261318,0,26,23,2,0,82,26,0.24074074074074073,False
26,0,22,9,23,8,0,0,0,1,60,171,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,29,21,1259,0.21127879269261318,0,26,23,2,0,82,26,0.24074074074074073,False
102,0,18,4,34,53,0,0,0,0,22,277,0,0,1,4,0,0,0,0,0,0,0,4,0,1,0,0,1,0,5,89,35,1480,0.17702702702702702,22,99,36,1,0,4,102,0.9622641509433962,False
158,0,17,3,36,60,0,0,0,0,62,272,0,0,2,7,0,0,0,0,0,0,0,7,0,1,0,0,1,0,7,70,35,1871,0.17744521646178515,31,64,41,1,0,4,158,0.9753086419753086,False
102,0,18,4,34,53,0,0,0,0,22,271,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,5,47,35,1433,0.18143754361479414,22,68,36,1,0,4,102,0.9622641509433962,False
125,0,10,0,16,1,0,78,5,1,301,196,0,0,2,7,0,0,0,101,100,19,0,36,0,1,0,0,0,0,1,11,29,2384,0.236996644295302,2,5,7,2,0,196,125,0.3894080996884735,False
125,0,10,0,16,1,0,78,5,1,301,196,0,0,2,7,0,0,0,101,100,19,0,36,0,1,0,0,0,0,1,11,29,2384,0.236996644295302,2,5,7,2,0,196,125,0.3894080996884735,False
125,0,10,0,16,1,0,78,5,1,301,196,0,0,2,7,0,0,0,101,100,19,0,36,0,1,0,0,0,0,1,11,29,2384,0.236996644295302,2,5,7,2,0,196,125,0.3894080996884735,False
7,0,11,6,10,3,0,0,0,2,3,45,0,0,2,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23,378,0.164021164021164,1,13,1,0,0,6,7,0.5384615384615384,False
8,0,10,6,15,3,0,0,0,2,1,24,0,0,2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21,241,0.22406639004149378,2,12,1,0,0,5,8,0.6153846153846154,False
176,0,23,0,18,56,0,0,0,1,58,301,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,15,0,2,17,21,1837,0.23189983669025585,26,61,5,0,0,0,176,1.0,False
